Gene1,Gene2
hsa-miR-10b,NDUFA4
hsa-miR-10b,NF1
hsa-miR-10b,NFASC
hsa-miR-10b,NFAT5
hsa-miR-10b,NKX3-1
hsa-miR-10b,NR4A3
hsa-miR-10b,NRG2
hsa-miR-10b,NRP2
hsa-miR-10b,ODZ2
hsa-miR-10b,OTUB1
hsa-miR-10b,PAFAH1B1
hsa-miR-10b,PALM2-AKAP2
hsa-miR-10b,PAPOLA
hsa-miR-10b,PDE4DIP
hsa-miR-10b,PHF20L1
hsa-miR-10b,PIK3CA
hsa-miR-10b,PJA1
hsa-miR-10b,PLA1A
hsa-miR-10b,PLA2G15
hsa-miR-10b,PLA2G3
hsa-miR-10b,PLCXD2
hsa-miR-10b,POMT2
hsa-miR-10b,POPDC2
hsa-miR-10b,PPAPDC3
hsa-miR-10b,PPARA
hsa-miR-10b,PPP1R10
hsa-miR-10b,PPP1R14C
hsa-miR-10b,PRKAR2A
hsa-miR-10b,PRPF19
hsa-miR-10b,PRRG2
hsa-miR-10b,PRRT3
hsa-miR-10b,PSD
hsa-miR-10b,PURB
hsa-miR-10b,PURG
hsa-miR-10b,PVRL2
hsa-miR-10b,RAB11FIP5
hsa-miR-10b,RAP2A
hsa-miR-10b,RB1CC1
hsa-miR-10b,RBM12
hsa-miR-10b,RBM27
hsa-miR-10b,RBM5
hsa-miR-10b,RBM7
hsa-miR-10b,RHOV
hsa-miR-10b,RNF165
hsa-miR-10b,RNF186
hsa-miR-10b,RNF20
hsa-miR-10b,RNF7
hsa-miR-10b,RPS29
hsa-miR-10b,RPUSD4
hsa-miR-10b,RUSC2
hsa-miR-10b,SAMD13
hsa-miR-10b,SCN3A
hsa-miR-10b,SCUBE2
hsa-miR-10b,SDC1
hsa-miR-10b,SDPR
hsa-miR-10b,SEC61B
hsa-miR-10b,SEMA4C
hsa-miR-10b,SH2D1A
hsa-miR-10b,SIGLEC11
hsa-miR-10b,SLC23A3
hsa-miR-10b,SLC25A1
hsa-miR-10b,SLC38A2
hsa-miR-10b,SMAP1
hsa-miR-10b,SMTNL2
hsa-miR-10b,SOBP
hsa-miR-10b,SON
hsa-miR-10b,SORCS3
hsa-miR-10b,SPTBN1
hsa-miR-10b,SRSF1
hsa-miR-10b,SS18L2
hsa-miR-10b,SSX2IP
hsa-miR-10b,ST7L
hsa-miR-10b,STK19
hsa-miR-10b,STX5
hsa-miR-10b,SUFU
hsa-miR-10b,SVOP
hsa-miR-10b,TBC1D22B
hsa-miR-10b,TBX5
hsa-miR-10b,TCP1
hsa-miR-10b,TDRD7
hsa-miR-10b,TFAP2C
hsa-miR-10b,TIAM1
hsa-miR-10b,TMEM132B
hsa-miR-10b,TMEM132E
hsa-miR-10b,TMEM183B
hsa-miR-10b,TMEM27
hsa-miR-10b,TMEM62
hsa-miR-10b,TMEM87A
hsa-miR-10b,TMOD1
hsa-miR-10b,TNFRSF11B
hsa-miR-10b,TNRC6B
hsa-miR-10b,TRIM2
hsa-miR-10b,TRIM39
hsa-miR-10b,TRMT2B
hsa-miR-10b,TRNT1
hsa-miR-10b,TSEN34
hsa-miR-10b,TUBA1A
hsa-miR-10b,UBE2I
hsa-miR-10b,USF2
hsa-miR-10b,USP46
hsa-miR-10b,VDAC1
hsa-miR-10b,VPS13A
hsa-miR-10b,VPS13D
hsa-miR-10b,VTA1
hsa-miR-10b,WISP3
hsa-miR-10b,WIZ
hsa-miR-10b,WNK3
hsa-miR-10b,XKR6
hsa-miR-10b,XRN1
hsa-miR-10b,ZBTB22
hsa-miR-10b,ZDHHC17
hsa-miR-10b,ZMYND11
hsa-miR-10b,ZNF367
hsa-miR-10b,ZNF445
hsa-miR-10b,ZNF608
hsa-miR-10b,ZNF81
hsa-miR-1226,MUC1
hsa-miR-122,AACS
hsa-miR-122a,CCNG1
hsa-miR-122,ACTA1
hsa-miR-122,ACVR1C
hsa-miR-122,ADAM10
hsa-miR-122,ADAM17
hsa-miR-122,ADC
hsa-miR-122,ADGB
hsa-miR-122,AKT3
hsa-miR-122,ALDOA
hsa-miR-122,ANK2
hsa-miR-122,ANKRD13C
hsa-miR-122,ANKRD29
hsa-miR-122,ANXA11
hsa-miR-122,AP3M2
hsa-miR-122,ARFGEF1
hsa-miR-122,ATP11A
hsa-miR-122,ATP13A2
hsa-miR-122,ATP1A2
hsa-miR-122,ATP1B1
hsa-miR-122,BACH2
hsa-miR-122,BAI2
hsa-miR-122,BCAT2
hsa-miR-122,BCL2A1
hsa-miR-122,BCL2L2
hsa-miR-122,BHLHE41
hsa-miR-122,BICD1
hsa-miR-122,BPIFB4
hsa-miR-122,BRPF1
hsa-miR-122,BRWD1
hsa-miR-122,C18orf34
hsa-miR-122,C20orf112
hsa-miR-122,C22orf28
hsa-miR-122,C6orf10
hsa-miR-122,C9orf86
hsa-miR-122,CABS1
hsa-miR-122,CALM3
hsa-miR-122,CALN1
hsa-miR-122,CANX
hsa-miR-122,CBL
hsa-miR-122,CCDC6
hsa-miR-122,CCDC97
hsa-miR-122,CCL21
hsa-miR-122,CCNG1
hsa-miR-122,CD19
hsa-miR-122,CD300C
hsa-miR-122,CD320
hsa-miR-122,CD59
hsa-miR-122,CD84
hsa-miR-122,CD96
hsa-miR-122,CDA
hsa-miR-122,CECR2
hsa-miR-122,CEP55
hsa-miR-122,CHRD
hsa-miR-122,CLCN3
hsa-miR-122,CLDN18
hsa-miR-122,CLIC1
hsa-miR-122,CLIC4
hsa-miR-122,CLIC5
hsa-miR-122,CLPTM1
hsa-miR-122,CLSPN
hsa-miR-122,CLTC
hsa-miR-122,CNNM2
hsa-miR-122,CS
hsa-miR-122,CSN3
hsa-miR-122,CTDNEP1
hsa-miR-122,CTDSPL
hsa-miR-122,CTNND2
hsa-miR-122,CYP7A1
hsa-miR-122,DICER1
hsa-miR-122,DLG2
hsa-miR-122,DMKN
hsa-miR-122,DSTYK
hsa-miR-122,DUSP2
hsa-miR-122,DUSP4
hsa-miR-122,EFHA2
hsa-miR-122,EGLN3
hsa-miR-122,EIF2C1
hsa-miR-122,EIF4E
hsa-miR-122,EIF4E3
hsa-miR-122,ENTPD4
hsa-miR-122,EPO
hsa-miR-122,ESAM
hsa-miR-122,ESR1
hsa-miR-122,FAF1
hsa-miR-122,FAM117B
hsa-miR-122,FAM118B
hsa-miR-122,FAM219A
hsa-miR-122,FAM49B
hsa-miR-122,FGF18
hsa-miR-122,FKBP5
hsa-miR-122,FOSL1
hsa-miR-122,FOXJ3
hsa-miR-122,FOXP1
hsa-miR-122,FOXP2
hsa-miR-122,FUNDC2
hsa-miR-122,G3BP2
hsa-miR-122,G6PC3
hsa-miR-122,GALNT10
hsa-miR-122,GALNTL6
hsa-miR-122,GATAD2B
hsa-miR-122,GCNT4
hsa-miR-122,GIT1
hsa-miR-122,GKN2
hsa-miR-122,GLG1
hsa-miR-122,GLI3
hsa-miR-122,GNPAT
hsa-miR-122,GNPDA1
hsa-miR-122,GPM6B
hsa-miR-122,GPRC5C
hsa-miR-122,GRAMD3
hsa-miR-122,GTF2B
hsa-miR-122,GTF3C2
hsa-miR-122,GYS1
hsa-miR-122,HECTD3
hsa-miR-122,HIATL2
hsa-miR-122,HIF3A
hsa-miR-122,HIVEP1
hsa-miR-122,HNRNPU
hsa-miR-122,HNRPLL
hsa-miR-122,HPSE2
hsa-miR-122,HSPD1
hsa-miR-122,HTR4
hsa-miR-122,ICA1L
hsa-miR-122,IDH3G
hsa-miR-122,IGF1R
hsa-miR-122,IGSF5
hsa-miR-122,IHH
hsa-miR-122,KCTD13
hsa-miR-122,KDM2A
hsa-miR-122,KIAA1217
hsa-miR-122,KIAA1841
hsa-miR-122,KLHDC1
hsa-miR-122,LALBA
hsa-miR-122,LAMC1
hsa-miR-122,LAMC3
hsa-miR-122,LGALS13
hsa-miR-122,LILRB1
hsa-miR-122,LMNB2
hsa-miR-122,LOXL4
hsa-miR-122,LRP10
hsa-miR-122,LYPLA2
hsa-miR-122,MAF1
hsa-miR-122,MAGIX
hsa-miR-122,MAP3K12
hsa-miR-122,MAPK11
hsa-miR-122,MECP2
hsa-miR-122,MEF2D
hsa-miR-122,MEP1A
hsa-miR-122,MET
hsa-miR-122,MGAT4A
hsa-miR-122,MIPOL1
hsa-miR-122,MLL
hsa-miR-122,MMGT1
hsa-miR-122,MNAT1
hsa-miR-122,MON2
hsa-miR-122,MORC3
hsa-miR-122,MRPL43
hsa-miR-122,MRPL9
hsa-miR-122,MT1F
hsa-miR-122,MT1G
hsa-miR-122,MT1H
hsa-miR-122,NAP1L5
hsa-miR-122,NCAM1
hsa-miR-122,NCDN
hsa-miR-122,NDRG3
hsa-miR-122,NEGR1
hsa-miR-122,NFAT5
hsa-miR-122,NFATC1
hsa-miR-122,NFATC2IP
hsa-miR-122,NFYC
hsa-miR-122,NICN1
hsa-miR-122,NOD2
hsa-miR-122,NOSTRIN
hsa-miR-122,NPEPPS
hsa-miR-122,NPHS1
hsa-miR-122,NT5DC4
hsa-miR-122,NUMBL
hsa-miR-122,NUP188
hsa-miR-122,NXF5
hsa-miR-122,NXT2
hsa-miR-122,OBFC2B
hsa-miR-122,OCLN
hsa-miR-122,OPCML
hsa-miR-122,OSMR
hsa-miR-122,OTUD7B
hsa-miR-122,P4HA1
hsa-miR-122,PALM
hsa-miR-122,PAPOLA
hsa-miR-122,PCBP4
hsa-miR-122,PDGFA
hsa-miR-122,PEG10
hsa-miR-122,PGLYRP2
hsa-miR-122,PGM2L1
hsa-miR-122,PGM3
hsa-miR-122,PIKFYVE
hsa-miR-122,PKN2
hsa-miR-122,PLAG1
hsa-miR-122,PLCG2
hsa-miR-122,PLXNA2
hsa-miR-122,POLR2G
hsa-miR-122,POMT2
hsa-miR-122,POP7
hsa-miR-122,PPFIBP2
hsa-miR-122,PPP1R14D
hsa-miR-122,PPP1R9B
hsa-miR-122,PPP2R5B
hsa-miR-122,PRADC1
hsa-miR-122,PRKAB1
hsa-miR-122,PRKRA
hsa-miR-122,PRPF38B
hsa-miR-122,PTPRG
hsa-miR-122,PXMP4
hsa-miR-122,PYGM
hsa-miR-122,RAB11FIP1
hsa-miR-122,RAB6B
hsa-miR-122,RABIF
hsa-miR-122,RAC1
hsa-miR-122,RALGPS1
hsa-miR-122,RBM5
hsa-miR-122,RCE1
hsa-miR-122,RGSL1
hsa-miR-122,RHOA
hsa-miR-122,RIMS1
hsa-miR-122,RIT2
hsa-miR-122,RNF122
hsa-miR-122,RRBP1
hsa-miR-122,RSBN1L
hsa-miR-122,SCAF11
hsa-miR-122,SCAF4
hsa-miR-122,SCN3A
hsa-miR-122,SEC11A
hsa-miR-122,SEPT8
hsa-miR-122,SESN2
hsa-miR-122,SH3BGRL3
hsa-miR-122,SHPRH
hsa-miR-122,SLC10A3
hsa-miR-122,SLC12A6
hsa-miR-122,SLC25A5
hsa-miR-122,SLC39A8
hsa-miR-122,SLC41A1
hsa-miR-122,SLC4A3
hsa-miR-122,SLC52A2
hsa-miR-122,SLC7A1
hsa-miR-122,SLC7A11
hsa-miR-122,SLC9A1
hsa-miR-122,SLCO5A1
hsa-miR-122,SLIT2
hsa-miR-122,SMYD4
hsa-miR-122,SNX6
hsa-miR-122,SOX11
hsa-miR-122,SPOCK2
hsa-miR-122,SPRY2
hsa-miR-122,SRF
hsa-miR-122,ST6GALNAC4
hsa-miR-122,STAT4
hsa-miR-122,STK24
hsa-miR-122,SUCLA2
hsa-miR-122,SUSD1
hsa-miR-122,SUZ12P1
hsa-miR-122,SYNGR3
hsa-miR-122,TBC1D10B
hsa-miR-122,TBKBP1
hsa-miR-122,TBX19
hsa-miR-122,TBX22
hsa-miR-122,TCN2
hsa-miR-122,TEAD3
hsa-miR-122,TIMD4
hsa-miR-122,TMEM27
hsa-miR-122,TMEM39B
hsa-miR-122,TMEM87A
hsa-miR-122,TNPO3
hsa-miR-122,TNRC6A
hsa-miR-122,TPD52L2
hsa-miR-122,TPM3
hsa-miR-122,TRAF4
hsa-miR-122,TRAPPC3
hsa-miR-122,TRIB1
hsa-miR-122,TRIOBP
hsa-miR-122,TRPS1
hsa-miR-122,TRPV6
hsa-miR-122,TTYH3
hsa-miR-122,TUBA1C
hsa-miR-122,UBAP2
hsa-miR-122,UNC79
hsa-miR-122,UPRT
hsa-miR-122,USP4
hsa-miR-122,VIM
hsa-miR-122,VPS37B
hsa-miR-122,XKRX
hsa-miR-122,XPO6
hsa-miR-122,YLPM1
hsa-miR-122,ZBTB41
hsa-miR-122,ZC3H10
hsa-miR-122,ZNF589
hsa-miR-124,AATF
hsa-miR-124a,BACE1
hsa-miR-124,ABCA1
hsa-miR-124,ABCC4
hsa-miR-124,ABCD1
hsa-miR-124,ABCF2
hsa-miR-124,ABHD4
hsa-miR-124,ABHD5
hsa-miR-124,ABR
hsa-miR-124,ACAA2
hsa-miR-124,ACADVL
hsa-miR-124,ACAN
hsa-miR-124a,CCL2
hsa-miR-124a,CDK2
hsa-miR-124a,CDK6
hsa-miR-124,ACHE
hsa-miR-124,ACSL1
hsa-miR-124a,CTDSP1
hsa-miR-124,ACTN4
hsa-miR-124,ACTR8
hsa-miR-124,ACVR2B
hsa-miR-124,ADAM19
hsa-miR-124,ADAMTS6
hsa-miR-124,ADAMTS9
hsa-miR-124,ADCY1
hsa-miR-124,ADCY9
hsa-miR-124,ADIG
hsa-miR-124,ADIPOR2
hsa-miR-124,ADNP2
hsa-miR-124,AES
hsa-miR-124,AFF4
hsa-miR-124,AGPAT5
hsa-miR-124,AGTR1
hsa-miR-124,AGXT2L1
hsa-miR-124,AHR
hsa-miR-124,AHRR
hsa-miR-124,AK2
hsa-miR-124,AK3
hsa-miR-124,AKAP6
hsa-miR-124,AKT1S1
hsa-miR-124,AKT2
hsa-miR-124,ALDH9A1
hsa-miR-124,ALG2
hsa-miR-124,ALG9
hsa-miR-124,AMMECR1
hsa-miR-124,AMMECR1L
hsa-miR-124,AMOT
hsa-miR-124,AMOTL1
hsa-miR-124,AMPD3
hsa-miR-124,ANGPTL2
hsa-miR-124,ANKFY1
hsa-miR-124,ANKLE2
hsa-miR-124,ANKRD13A
hsa-miR-124,ANKRD27
hsa-miR-124,ANKS1B
hsa-miR-124,ANTXR2
hsa-miR-124,ANXA11
hsa-miR-124,ANXA5
hsa-miR-124,ANXA7
hsa-miR-124,ANXA8
hsa-miR-124,AP1G1
hsa-miR-124,AP1M2
hsa-miR-124,AP3M1
hsa-miR-124,AP4S1
hsa-miR-124,APBA3
hsa-miR-124,APBB2
hsa-miR-124,APEX2
hsa-miR-124,APH1B
hsa-miR-124,APLN
hsa-miR-124,AR
hsa-miR-124,ARAF
hsa-miR-124,ARFIP1
hsa-miR-124,ARHGAP19
hsa-miR-124,ARHGAP29
hsa-miR-124,ARHGDIA
hsa-miR-124,ARHGEF1
hsa-miR-124,ARHGEF37
hsa-miR-124,ARHGEF4
hsa-miR-124,ARHGEF40
hsa-miR-124,ARID5B
hsa-miR-124,ARL5B
hsa-miR-124,ARMC1
hsa-miR-124,ARPC1B
hsa-miR-124,ARRDC1
hsa-miR-124,ASCC2
hsa-miR-124,ASCC3
hsa-miR-124,ASF1A
hsa-miR-124,ASPA
hsa-miR-124,ASPRV1
hsa-miR-124,ATAD1
hsa-miR-124,ATAD2B
hsa-miR-124,ATF7IP
hsa-miR-124,ATL3
hsa-miR-124,ATMIN
hsa-miR-124,ATP1A1
hsa-miR-124,ATP6V0A2
hsa-miR-124,ATP6V0E1
hsa-miR-124,ATP7A
hsa-miR-124a,VAMP3
hsa-miR-124,AXIN1
hsa-miR-124,B3GALTL
hsa-miR-124,B4GALT1
hsa-miR-124,BACE1
hsa-miR-124,BACH2
hsa-miR-124,BAHD1
hsa-miR-124,BAZ2B
hsa-miR-124,BCAT1
hsa-miR-124,BCL11A
hsa-miR-124,BCL11B
hsa-miR-124,BCL2L11
hsa-miR-124,BCL2L12
hsa-miR-124,BCL6
hsa-miR-124,BCL7A
hsa-miR-124,BCL9L
hsa-miR-124,BDNF
hsa-miR-124,BICD2
hsa-miR-124,BMF
hsa-miR-124,BMP6
hsa-miR-124,BPIFB2
hsa-miR-124,BRP44L
hsa-miR-124,BRWD1
hsa-miR-124,BTBD7
hsa-miR-124,BTG2
hsa-miR-124,BTG3
hsa-miR-124,BZRAP1
hsa-miR-124,C10orf12
hsa-miR-124,C10orf137
hsa-miR-124,C10orf35
hsa-miR-124,C10orf46
hsa-miR-124,C10orf62
hsa-miR-124,C11orf75
hsa-miR-124,C11orf84
hsa-miR-124,C11orf9
hsa-miR-124,C12orf23
hsa-miR-124,C12orf50
hsa-miR-124,C14orf101
hsa-miR-124,C14orf43
hsa-miR-124,C15orf29
hsa-miR-124,C19orf6
hsa-miR-124,C1orf124
hsa-miR-124,C1orf130
hsa-miR-124,C1orf21
hsa-miR-124,C1orf9
hsa-miR-124,C20orf11
hsa-miR-124,C20orf194
hsa-miR-124,C20orf26
hsa-miR-124,C21orf91
hsa-miR-124,C22orf13
hsa-miR-124,C2orf29
hsa-miR-124,C2orf68
hsa-miR-124,C2orf69
hsa-miR-124,C3orf24
hsa-miR-124,C3orf38
hsa-miR-124,C3orf58
hsa-miR-124,C4orf46
hsa-miR-124,C5orf28
hsa-miR-124,C6orf72
hsa-miR-124,C7orf26
hsa-miR-124,C7orf42
hsa-miR-124,C7orf45
hsa-miR-124,C8orf42
hsa-miR-124,C9orf41
hsa-miR-124,C9orf72
hsa-miR-124,CACNB2
hsa-miR-124,CADM1
hsa-miR-124,CADPS
hsa-miR-124,CALCA
hsa-miR-124,CALCB
hsa-miR-124,CALCOCO1
hsa-miR-124,CALU
hsa-miR-124,CAMTA1
hsa-miR-124,CAND2
hsa-miR-124,CAPN1
hsa-miR-124,CAPN6
hsa-miR-124,CAPNS1
hsa-miR-124,CAPRIN2
hsa-miR-124,CARHSP1
hsa-miR-124,CASC3
hsa-miR-124,CASC4
hsa-miR-124,CASKIN1
hsa-miR-124,CASQ2
hsa-miR-124,CAV1
hsa-miR-124,CBL
hsa-miR-124,CBLN4
hsa-miR-124,CBX2
hsa-miR-124,CC2D1B
hsa-miR-124,CCDC130
hsa-miR-124,CCDC6
hsa-miR-124,CCDC68
hsa-miR-124,CCDC71L
hsa-miR-124,CCDC86
hsa-miR-124,CCDC88A
hsa-miR-124,CCDC99
hsa-miR-124,CCL2
hsa-miR-124,CCND2
hsa-miR-124,CCNY
hsa-miR-124,CD151
hsa-miR-124,CD164
hsa-miR-124,CD59
hsa-miR-124,CD79B
hsa-miR-124,CDC14B
hsa-miR-124,CDC42EP3
hsa-miR-124,CDCA7
hsa-miR-124,CDCA7L
hsa-miR-124,CDCP1
hsa-miR-124,CDH2
hsa-miR-124,CDH9
hsa-miR-124,CDK2
hsa-miR-124,CDK2AP2
hsa-miR-124,CDK4
hsa-miR-124,CDK6
hsa-miR-124,CDR2L
hsa-miR-124,CDS1
hsa-miR-124,CEBPA
hsa-miR-124,CEBPG
hsa-miR-124,CELSR1
hsa-miR-124,CEP350
hsa-miR-124,CEP68
hsa-miR-124,CERS2
hsa-miR-124,CGN
hsa-miR-124,CHD1
hsa-miR-124,CHIC1
hsa-miR-124,CHIC2
hsa-miR-124,CHMP2B
hsa-miR-124,CHODL
hsa-miR-124,CHP1
hsa-miR-124,CHRD
hsa-miR-124,CHST1
hsa-miR-124,CHST14
hsa-miR-124,CHST4
hsa-miR-124,CHSY1
hsa-miR-124,CHTOP
hsa-miR-124,CLCN6
hsa-miR-124,CLDN1
hsa-miR-124,CLDN11
hsa-miR-124,CLDND1
hsa-miR-124,CLIP1
hsa-miR-124,CLIP3
hsa-miR-124,CLOCK
hsa-miR-124,CMPK1
hsa-miR-124,CMTM4
hsa-miR-124,CNEP1R1
hsa-miR-124,CNN3
hsa-miR-124,CNOT2
hsa-miR-124,CNTN1
hsa-miR-124,CNTN3
hsa-miR-124,COL12A1
hsa-miR-124,COL4A1
hsa-miR-124,COL5A1
hsa-miR-124,COTL1
hsa-miR-124,CPD
hsa-miR-124,CPEB1
hsa-miR-124,CPNE3
hsa-miR-124,CPNE5
hsa-miR-124,CPOX
hsa-miR-124,CRAT
hsa-miR-124,CREB1
hsa-miR-124,CREB3L2
hsa-miR-124,CREBRF
hsa-miR-124,CRKL
hsa-miR-124,CRTC3
hsa-miR-124,CRYBG3
hsa-miR-124,CSPP1
hsa-miR-124,CTDSP1
hsa-miR-124,CTDSP2
hsa-miR-124,CTDSPL
hsa-miR-124,CTGF
hsa-miR-124,CTNND1
hsa-miR-124,CTNS
hsa-miR-124,CUL5
hsa-miR-124,CXorf1
hsa-miR-124,CYB5A
hsa-miR-124,CYP1B1
hsa-miR-124,CYP4B1
hsa-miR-124,DACT1
hsa-miR-124,DAP
hsa-miR-124,DAPK1
hsa-miR-124,DCAF16
hsa-miR-124,DCTD
hsa-miR-124,DCTN4
hsa-miR-124,DCUN1D1
hsa-miR-124,DDX26B
hsa-miR-124,DDX3X
hsa-miR-124,DDX3Y
hsa-miR-124,DDX6
hsa-miR-124,DENND1B
hsa-miR-124,DEPDC1
hsa-miR-124,DFFB
hsa-miR-124,DGAT2
hsa-miR-124,DGCR14
hsa-miR-124,DHCR24
hsa-miR-124,DHDDS
hsa-miR-124,DHRS1
hsa-miR-124,DIAPH1
hsa-miR-124,DIAPH2
hsa-miR-124,DICER1
hsa-miR-124,DIP2B
hsa-miR-124,DLL4
hsa-miR-124,DLX2
hsa-miR-124,DLX5
hsa-miR-124,DMD
hsa-miR-124,DMRT1
hsa-miR-124,DMRTA1
hsa-miR-124,DMXL1
hsa-miR-124,DNAH1
hsa-miR-124,DNAJB12
hsa-miR-124,DNAJB14
hsa-miR-124,DNAJC1
hsa-miR-124,DNAJC25-GNG10
hsa-miR-124,DNASE2
hsa-miR-124,DNM2
hsa-miR-124,DOCK5
hsa-miR-124,DPY19L3
hsa-miR-124,DRAM1
hsa-miR-124,DSTN
hsa-miR-124,DTX4
hsa-miR-124,DUSP3
hsa-miR-124,DVL2
hsa-miR-124,DYRK1A
hsa-miR-124,DYRK2
hsa-miR-124,E2F3
hsa-miR-124,E2F5
hsa-miR-124,E2F6
hsa-miR-124,EAF1
hsa-miR-124,EBF3
hsa-miR-124,ECI2
hsa-miR-124,EDEM1
hsa-miR-124,EDNRB
hsa-miR-124,EEA1
hsa-miR-124,EFHC1
hsa-miR-124,EFNB1
hsa-miR-124,EFNB3
hsa-miR-124,EGR1
hsa-miR-124,EGR2
hsa-miR-124,EHD3
hsa-miR-124,EIF2C1
hsa-miR-124,EIF4B
hsa-miR-124,ELF4
hsa-miR-124,ELK3
hsa-miR-124,ELL2
hsa-miR-124,ELMO2
hsa-miR-124,ELOVL1
hsa-miR-124,ELOVL5
hsa-miR-124,EMD
hsa-miR-124,EN2
hsa-miR-124,ENAH
hsa-miR-124,ENDOD1
hsa-miR-124,EPB41L4B
hsa-miR-124,EPHA2
hsa-miR-124,EPHA3
hsa-miR-124,EPN2
hsa-miR-124,EPS8
hsa-miR-124,EPT1
hsa-miR-124,ERH
hsa-miR-124,ERMN
hsa-miR-124,ERMP1
hsa-miR-124,ERN1
hsa-miR-124,ESRP1
hsa-miR-124,ETF1
hsa-miR-124,ETNK1
hsa-miR-124,ETS1
hsa-miR-124,ETV1
hsa-miR-124,EVI5
hsa-miR-124,EXTL2
hsa-miR-124,EXTL3
hsa-miR-124,EYA1
hsa-miR-124,EYA2
hsa-miR-124,EYA4
hsa-miR-124,F11R
hsa-miR-124,FA2H
hsa-miR-124,FAM104A
hsa-miR-124,FAM116A
hsa-miR-124,FAM117A
hsa-miR-124,FAM120A
hsa-miR-124,FAM122A
hsa-miR-124,FAM122B
hsa-miR-124,FAM127A
hsa-miR-124,FAM129B
hsa-miR-124,FAM133A
hsa-miR-124,FAM133B
hsa-miR-124,FAM134B
hsa-miR-124,FAM150B
hsa-miR-124,FAM171A1
hsa-miR-124,FAM177A1
hsa-miR-124,FAM178A
hsa-miR-124,FAM199X
hsa-miR-124,FAM210A
hsa-miR-124,FAM35A
hsa-miR-124,FAM53B
hsa-miR-124,FAM57A
hsa-miR-124,FAM59A
hsa-miR-124,FAM69A
hsa-miR-124,FAM76A
hsa-miR-124,FAM76B
hsa-miR-124,FAM78A
hsa-miR-124,FAM81A
hsa-miR-124,FAM83H
hsa-miR-124,FAR1
hsa-miR-124,FARP1
hsa-miR-124,FBXO10
hsa-miR-124,FBXO27
hsa-miR-124,FBXO30
hsa-miR-124,FBXO36
hsa-miR-124,FBXO38
hsa-miR-124,FCHO2
hsa-miR-124,FCHSD2
hsa-miR-124,FGFR1OP
hsa-miR-124,FHL3
hsa-miR-124,FKBP15
hsa-miR-124,FKBP1B
hsa-miR-124,FLOT1
hsa-miR-124,FLOT2
hsa-miR-124,FLRT3
hsa-miR-124,FMNL2
hsa-miR-124,FMR1
hsa-miR-124,FNBP1
hsa-miR-124,FNBP1L
hsa-miR-124,FNIP2
hsa-miR-124,FOSL2
hsa-miR-124,FOXA2
hsa-miR-124,FOXQ1
hsa-miR-124,FPGS
hsa-miR-124,FRAS1
hsa-miR-124,FRMD4A
hsa-miR-124,FRMD4B
hsa-miR-124,FRMD6
hsa-miR-124,FRMD8
hsa-miR-124,FRS2
hsa-miR-124,FSD1L
hsa-miR-124,FSTL1
hsa-miR-124,FSTL3
hsa-miR-124,FSTL5
hsa-miR-124,FURIN
hsa-miR-124,FUT10
hsa-miR-124,FXR1
hsa-miR-124,FXR2
hsa-miR-124,FZD4
hsa-miR-124,FZD5
hsa-miR-124,FZD8
hsa-miR-124,G3BP1
hsa-miR-124,G3BP2
hsa-miR-124,GABRB3
hsa-miR-124,GABRG2
hsa-miR-124,GALNT10
hsa-miR-124,GALNT12
hsa-miR-124,GALNT13
hsa-miR-124,GALNT9
hsa-miR-124,GAPVD1
hsa-miR-124,GAS1
hsa-miR-124,GAS2L1
hsa-miR-124,GATA6
hsa-miR-124,GATAD2A
hsa-miR-124,GATM
hsa-miR-124,GCA
hsa-miR-124,GCDH
hsa-miR-124,GCLC
hsa-miR-124,GDAP1L1
hsa-miR-124,GDAP2
hsa-miR-124,GFPT2
hsa-miR-124,GGA2
hsa-miR-124,GGPS1
hsa-miR-124,GLCE
hsa-miR-124,GLI3
hsa-miR-124,GLIS2
hsa-miR-124,GLRB
hsa-miR-124,GLTP
hsa-miR-124,GMFB
hsa-miR-124,GNAI1
hsa-miR-124,GNAI2
hsa-miR-124,GNAI3
hsa-miR-124,GNG10
hsa-miR-124,GNG2
hsa-miR-124,GNL3L
hsa-miR-124,GNPDA2
hsa-miR-124,GPAM
hsa-miR-124,GPATCH8
hsa-miR-124,GPC4
hsa-miR-124,GPD2
hsa-miR-124,GPR124
hsa-miR-124,GPR85
hsa-miR-124,GPT2
hsa-miR-124,GRAMD3
hsa-miR-124,GRASP
hsa-miR-124,GRB2
hsa-miR-124,GRIA2
hsa-miR-124,GRIA3
hsa-miR-124,GRIA4
hsa-miR-124,GRID1
hsa-miR-124,GRIN3A
hsa-miR-124,GRM4
hsa-miR-124,GRSF1
hsa-miR-124,GSN
hsa-miR-124,GTF2E1
hsa-miR-124,GTPBP8
hsa-miR-124,GXYLT1
hsa-miR-124,GYS1
hsa-miR-124,HADH
hsa-miR-124,HADHA
hsa-miR-124,HADHB
hsa-miR-124,HBP1
hsa-miR-124,HBS1L
hsa-miR-124,HDAC4
hsa-miR-124,HDAC5
hsa-miR-124,HDAC9
hsa-miR-124,HEATR1
hsa-miR-124,HEBP2
hsa-miR-124,HECTD2
hsa-miR-124,HEXIM1
hsa-miR-124,HIC1
hsa-miR-124,HIP1
hsa-miR-124,HIPK1
hsa-miR-124,HIPK3
hsa-miR-124,HIVEP1
hsa-miR-124,HIVEP2
hsa-miR-124,HIVEP3
hsa-miR-124,HLA-DPB1
