,pval,variance
DNAAF2,0.0,1.8470208378891744
GPR65,0.0,1.8464398208901758
HUS1,0.0,1.8462344850708992
PCF11,0.0,1.8445459040704446
TUBGCP2,0.0,1.8437810917580708
PDE7A,0.0,1.843732084113627
TTC38,0.0,1.8433132645397199
SERTAD3,0.0,1.8421773468378069
RAB8B,0.0,1.8410573382590154
PSME3,0.0,1.8407418001596119
ARFIP2,0.0,1.8406501220987528
LIX1L,0.0,1.8401334261981082
DPF2,0.0,1.840095528741361
PIGX,0.0,1.8397667692232191
METTL17,0.0,1.839524449652119
PRKCD,0.0,1.8390957621509374
HELZ,0.0,1.838700202828698
GNL1,0.0,1.8385086266813615
TMEM128,0.0,1.8384372211029811
MBOAT7,0.0,1.8382987434295806
CD86,0.0,1.8382204111660745
AMPD2,0.0,1.8378061125047418
OSCAR,0.0,1.8376382896058254
HDLBP,0.0,1.8375162809830436
OSBPL9,0.0,1.837164986699682
ZNF75A,0.0,1.8364537073075793
KDM6B,0.0,1.8356472103624442
ORC4,0.0,1.8346378605564309
GPR171,0.0,1.8346292402250617
C7orf26,0.0,1.83442403011573
TRIM14,0.0,1.8338949975377183
UBR4,0.0,1.8334532618423247
EIF2D,0.0,1.8327083068706458
RAD50,0.0,1.8325628455994278
FLAD1,0.0,1.8324402703515725
BRWD1,0.0,1.8323672010413516
PPP3R1,0.0,1.8321184571625972
TSPAN13,0.0,1.832027466317609
TMUB2,0.0,1.8311718550207705
ZNF146,0.0,1.830546290095514
TMEM43,0.0,1.829985091911636
ERLEC1,0.0,1.8289849324354535
NMD3,0.0,1.82846331948672
HES4,0.0,1.8278301548160607
FKBP4,0.0,1.8270727478084943
TMEM63A,0.0,1.8269926603898103
CD58,0.0,1.8269319098723447
LZIC,0.0,1.8266492407393733
CETN2,0.0,1.8254133804583241
CCNL2,0.0,1.82436185254373
CCBL2,0.0,1.8243408215178392
GALK1,0.0,1.8225947714305113
NFKB2,0.0,1.8223288344471933
EML3,0.0,1.821953492036481
ING3,0.0,1.821572749611517
SNHG12,0.0,1.8214380506173729
TMEM55A,0.0,1.8202884805226736
LINC00657,0.0,1.8197623458789802
TRAPPC5,0.0,1.8187536150826515
CTSL,0.0,1.8187234400390564
PLEKHF1,0.0,1.8163303241662951
NAA15,0.0,1.81538775923289
CLSTN1,0.0,1.815323080779488
JPX,0.0,1.8151123808799694
MVB12A,0.0,1.814672072206207
SENP6,0.0,1.8145515692275265
AGGF1,0.0,1.814525427746723
AK3,0.0,1.8142844232481252
SLC35A4,0.0,1.8138021479595408
MICAL1,0.0,1.813721797356155
HDAC7,0.0,1.8125840236488318
LINC01003,0.0,1.8104658369230318
TRNAU1AP,0.0,1.8097720393154046
VPS37B,0.0,1.8097431946924025
AIM1,0.0,1.8088284533775982
C1orf174,0.0,1.8077503090728448
GALM,0.0,1.8066870468939806
RNF6,0.0,1.8060951762718311
PIGH,0.0,1.8056524104655263
SUPT3H,0.0,1.8054323075682595
SAR1B,0.0,1.8053495523787428
ELP6,0.0,1.804920970483066
AZI2,0.0,1.8044758461709096
SERINC5,0.0,1.8035181403271754
HMGXB4,0.0,1.8032589425430832
OGT,0.0,1.8030978466955871
NOL11,0.0,1.8022222756902375
HMBOX1,0.0,1.801584665567743
CIAO1,0.0,1.8015615778875982
RAE1,0.0,1.799344987521132
PITPNA-AS1,0.0,1.798849105348664
SHOC2,0.0,1.7985696921196008
PIK3AP1,0.0,1.7978377415808016
FAM3C,0.0,1.7952134159733988
ETF1,0.0,1.7943334039377035
TMEM80,0.0,1.7940020608822653
C4orf27,0.0,1.793986073693929
PI4KB,0.0,1.79280501485556
RNFT1,0.0,1.7921783039973986
MPRIP,0.0,1.7913550019607904
ZBTB1,0.0,1.7901718546546754
RAB31,0.0,1.7889177028277499
NSUN5,0.0,1.7873805217693335
PTGDR,0.0,1.7871499696951711
U2AF2,0.0,1.7865587040146815
SRD5A3,0.0,1.786050264411286
GMCL1,0.0,1.7859685166356913
PPP1R35,0.0,1.7847421104792995
PNRC2,0.0,1.7833179232183713
TPGS2,0.0,1.7827269537664023
PACS1,0.0,1.781719374701993
GPCPD1,0.0,1.7811990661487396
NDE1,0.0,1.7804418742166344
CSNK2A1,0.0,1.7799548510577623
BCKDK,0.0,1.7780576496880194
UBN1,0.0,1.7773472331517262
EXOSC3,0.0,1.776360630305451
PSMD1,0.0,1.7763148957182464
TBC1D22A,0.0,1.7761531227566325
ADPRHL2,0.0,1.776029266500295
DCAF8,0.0,1.7752198179360728
HIF1A,0.0,1.7746450545714159
KDSR,0.0,1.7741388115380483
NMT2,0.0,1.7738209948642427
LRMP,0.0,1.7720666530840714
HLA-DOB,0.0,1.7720498531935371
NEU1,0.0,1.7711224339355152
ARHGEF6,0.0,1.771100784784911
NUDCD3,0.0,1.771037065490639
GANAB,0.0,1.7704580266057062
MVD,0.0,1.7702211122662799
TRAFD1,0.0,1.770211317463703
MAPKAP1,0.0,1.770171685675873
YY1AP1,0.0,1.7700879780516348
GLTP,0.0,1.7699548358833583
PREB,0.0,1.7698447544542366
LRRFIP2,0.0,1.7694370130105215
SNRK,0.0,1.7690492263816753
EIF2B5,0.0,1.768978836721606
MCUR1,0.0,1.7670250203167976
C12orf76,0.0,1.7669439228170953
DCP1A,0.0,1.765653602735304
C15orf39,0.0,1.7654909610225005
RPL7A,0.0,1.765477818944987
S1PR5,0.0,1.7651038935009
SEC14L1,0.0,1.7650477660937884
CD72,0.0,1.7650159524283124
ZDHHC24,0.0,1.7636008824636966
LINS,0.0,1.7630365279396751
LINC00649,0.0,1.7613994741633978
DHX15,0.0,1.7599359713984177
TCEAL4,0.0,1.7595795036305115
TAF3,0.0,1.7595559875150941
NDUFAF2,0.0,1.75900985036615
GOLPH3,0.0,1.7585575369900008
NCSTN,0.0,1.7581298752390666
ZNF148,0.0,1.7580657854036257
C14orf159,0.0,1.7579151644529056
NCOA3,0.0,1.7577578403466478
SWI5,0.0,1.757605070628877
ADAM10,0.0,1.7571777707783882
RAD9A,0.0,1.757165587501396
OSTM1,0.0,1.7565422330036635
PDE6D,0.0,1.7543854263071226
PNP,0.0,1.754015306664644
EXOC4,0.0,1.7538902017266171
SARNP,0.0,1.7534159598216714
DYNC1LI1,0.0,1.7527308866605382
ACOT9,0.0,1.7521536880293285
HOOK3,0.0,1.7498878032009375
DDX56,0.0,1.7498870110049731
CNP,0.0,1.7497314956023935
ATG2A,0.0,1.749266758302277
CDC37L1,0.0,1.7486778323513423
TIMM22,0.0,1.7470258469920386
ANKZF1,0.0,1.746686487779339
DIP2A,0.0,1.746463920017719
MRPL1,0.0,1.7464017938572642
HIGD1A,0.0,1.7460461039039534
PRR14,0.0,1.7458504883416923
RNF135,0.0,1.7457944880094123
PATL2,0.0,1.7453763185732944
HMGCL,0.0,1.7449165149269712
GNB2L1,0.0,1.7444889574516875
PAFAH1B3,0.0,1.7441302542117936
AKT2,0.0,1.7424742896514924
BDP1,0.0,1.742204208639296
GOLGA4,0.0,1.7417240325082963
FBXW2,0.0,1.7417086707164018
AAED1,0.0,1.741685581798355
MTX1,0.0,1.740500629428893
TNRC6C,0.0,1.7386519752194614
LILRB4,0.0,1.738615979199175
FAM98C,0.0,1.737339498165951
CD22,0.0,1.7373384449957003
GTF2H5,0.0,1.736500633812094
UBA7,0.0,1.7360556475923723
GSN,0.0,1.7355494719659041
ASMTL,0.0,1.7354652332204004
HSCB,0.0,1.7353965990038709
CREBL2,0.0,1.7352637319343525
AHCY,0.0,1.7322700428088642
C18orf21,0.0,1.7311521968879495
BBC3,0.0,1.7309644748199717
YARS,0.0,1.7309565421170974
ZFAND3,0.0,1.7309430546284474
GUCD1,0.0,1.7307236897508744
ERV3-1,0.0,1.7296822613925222
SP3,0.0,1.729634745560296
FAM120AOS,0.0,1.7282360219716664
TSFM,0.0,1.72746986924764
TMED1,0.0,1.7271791879395675
FAM122A,0.0,1.727058659514268
MTFR1L,0.0,1.7267543615490684
TOM1,0.0,1.7255658603025248
GTF2F2,0.0,1.7248202522038962
MESDC1,0.0,1.7239674117315584
PDS5A,0.0,1.7238160546421757
RNASEH1,0.0,1.7233466036105651
SETX,0.0,1.722770487347822
C16orf74,0.0,1.7226798854344672
ING2,0.0,1.7226308214926795
PAK1,0.0,1.7223708584046011
DBP,0.0,1.7222117352156554
NECAP1,0.0,1.7222062165407122
NCK2,0.0,1.7220000672001066
IL17RA,0.0,1.7214662010441844
TP53RK,0.0,1.7209979658999996
AC092580.4,0.0,1.7205521314446144
TRAF5,0.0,1.7201854201905913
HSPA14,0.0,1.7197041726897573
MRPL42,0.0,1.719632751045086
VRK1,0.0,1.7191057784626422
LMAN1,0.0,1.7185250577156015
PRKAG2,0.0,1.7176498624284393
ATP5L2,0.0,1.716964556856698
CHD3,0.0,1.7157927886705877
TSPYL2,0.0,1.715776284466197
PRKAA1,0.0,1.7157277545585807
DYRK4,0.0,1.7156919347750765
RING1,0.0,1.714594262263315
SSBP2,0.0,1.7142627022573727
UCKL1,0.0,1.7135207104015968
ZBTB25,0.0,1.71215702425643
TCOF1,0.0,1.7115816347211603
SNRNP35,0.0,1.7108754204320538
CYB5R1,0.0,1.7102913611268848
SPG20,0.0,1.7097876119112068
PLEKHA3,0.0,1.7096461340401676
DCAF5,0.0,1.7096451685020064
RTP4,0.0,1.7085323106708787
QPCT,0.0,1.7081610285775424
SLAMF6,0.0,1.707263189293318
PRPF4B,0.0,1.7063860062334397
C3orf38,0.0,1.7058437601534016
SCCPDH,0.0,1.7057690329070332
TIMM50,0.0,1.7055584182036958
MAP2K7,0.0,1.7049273296290943
SIK1,0.0,1.7020757422089354
PKIG,0.0,1.701346758257221
SLC38A10,0.0,1.7002080455023023
HAT1,0.0,1.6991592404359266
RNASEK,0.0,1.6986409006671956
TMEM69,0.0,1.6983085801573123
GNPTAB,0.0,1.698228716633853
FCRLA,0.0,1.6976470002252575
ANKRD39,0.0,1.696863948704124
LINC00969,0.0,1.6967674869331912
CNOT6L,0.0,1.6966810304504711
STARD3,0.0,1.696452196141465
LPIN2,0.0,1.6962351054799558
GNL2,0.0,1.6956791561820035
FRAT2,0.0,1.6932704019270215
USP4,0.0,1.6932048962797246
METTL10,0.0,1.6928086265504967
MTMR11,0.0,1.6924099454257966
ARAP1,0.0,1.6919628831494173
FAM53C,0.0,1.6914512995083562
TRIM27,0.0,1.6909694057805853
CWF19L2,0.0,1.6897016035290713
ARMC8,0.0,1.689276187560563
METTL12,0.0,1.6890330813456635
KYNU,0.0,1.6886238086334304
ZNF44,0.0,1.6875634801009893
AIMP2,0.0,1.6862259954033314
C18orf8,0.0,1.6857320744123057
PRRC2B,0.0,1.6855855422785977
HERC1,0.0,1.6855790812624623
JADE2,0.0,1.6855253470343816
KLHL36,0.0,1.6852671284063387
NABP2,0.0,1.6840822667161395
FKBP15,0.0,1.683901360729488
ZNF91,0.0,1.6827536903697018
HLA-C,0.0,1.681878097264829
BIN3,0.0,1.681532850763967
TXNDC11,0.0,1.6808887616060415
OGFOD3,0.0,1.6796751251962758
LINC00938,0.0,1.678426858976115
C16orf87,0.0,1.6777180929211637
SMARCC1,0.0,1.6777089503243883
MRTO4,0.0,1.6771562850480508
VPS13C,0.0,1.6766453145552558
HAVCR2,0.0,1.6757583141983954
SLC25A24,0.0,1.6756718881461927
CXCL16,0.0,1.675084310169208
RELT,0.0,1.6749207678083131
ZNF580,0.0,1.6747057964760774
DNAJA3,0.0,1.6741571889338043
PPAN,0.0,1.6741295339224949
RBM18,0.0,1.673993030716377
GPANK1,0.0,1.6739656934764013
RHNO1,0.0,1.6728233341003609
TMEM107,0.0,1.671537615123216
PPP4R2,0.0,1.6706652130795419
DDX41,0.0,1.6688110743002083
MLLT10,0.0,1.6662095284565641
HERC4,0.0,1.6657942344323529
SRSF10,0.0,1.6640826818446879
SCRN2,0.0,1.6635332780242196
VTA1,0.0,1.6631376838418728
RPS25,0.0,1.6627758622833524
TIFA,0.0,1.662684241626441
PRR7,0.0,1.662257035884938
TBX21,0.0,1.6620448688268417
MFSD11,0.0,1.661348144124645
SRRT,0.0,1.660868784586967
CXCR3,0.0,1.6601798314480858
PSMG1,0.0,1.659984376269211
TRIP4,0.0,1.6598823353633125
FARS2,0.0,1.6595287305289383
CROCCP2,0.0,1.6593107610393174
SEC22C,0.0,1.6592278162458183
KIAA0907,0.0,1.6582401257476038
HGSNAT,0.0,1.6578072045343317
CTD-2336O2.1,0.0,1.6568808238679034
PNO1,0.0,1.6565444575112056
KIF2A,0.0,1.6563615241035088
PFKP,0.0,1.6560486326311972
ERN1,0.0,1.6558636016060588
GAK,0.0,1.6558507824627418
INO80E,0.0,1.6545635913377392
CLK4,0.0,1.6544100677354114
STX18,0.0,1.6541605841626241
XPO1,0.0,1.6539864220521505
OGDH,0.0,1.6532707648822829
RASSF4,0.0,1.6525632283404577
DDX39B,0.0,1.651807239198137
STAT5A,0.0,1.6511345266785498
RHOT1,0.0,1.6510489199640845
UFSP2,0.0,1.6506900301024425
LONP2,0.0,1.650202984810412
DRG2,0.0,1.6494223949700924
IFT27,0.0,1.6492670509043788
GAR1,0.0,1.6487808696320325
ARL3,0.0,1.6480863117726048
RBMXL1,0.0,1.6476520648787503
MED19,0.0,1.6469043431867358
PRKACB,0.0,1.6468076084597407
PER1,0.0,1.646780162179682
P2RY10,0.0,1.6456128879180147
ACYP1,0.0,1.6451392064028816
FAM49A,0.0,1.644380114756601
APOL6,0.0,1.6441702199810595
RELB,0.0,1.6439686856413158
RUNX1,0.0,1.6422420042954926
NUP93,0.0,1.6416128290679792
ZNF92,0.0,1.641469454334552
PLCB2,0.0,1.6414389318621256
SMARCA4,0.0,1.6413401013911768
INO80C,0.0,1.6403258281014463
RAB5B,0.0,1.6394534813163029
MBTPS1,0.0,1.639040826674563
TMEM251,0.0,1.6380188468604555
ERBB2IP,0.0,1.6375601710509777
PLEC,0.0,1.6373680107543531
PRR4,0.0,1.6371740901322516
CYP20A1,0.0,1.637074529812996
CCDC22,0.0,1.634899715078894
POLDIP3,0.0,1.6340254213171508
AC013264.2,0.0,1.6334969572088602
ANKH,0.0,1.6326383192269651
RSAD1,0.0,1.632160302727323
STAU1,0.0,1.6321016129999468
ADCY7,0.0,1.6310307316078076
HSD17B8,0.0,1.6306919221257552
FAM127A,0.0,1.6299654700061104
UTP3,0.0,1.629005020391519
GMIP,0.0,1.628667287709958
ZCCHC10,0.0,1.6274725774935415
RAB22A,0.0,1.6272125784246587
MED16,0.0,1.6265163426304003
CREB3,0.0,1.6264912596026793
FCRL1,0.0,1.6263727337278329
TSPAN31,0.0,1.625890294223892
CBX7,0.0,1.6256503211933828
GTF2H1,0.0,1.6254207795741606
SLC2A4RG,0.0,1.6250072418768862
ZNF292,0.0,1.6248586034158077
ZBTB20,0.0,1.623194227496285
MALT1,0.0,1.6229605226829564
FBXO18,0.0,1.6228257017967724
TM7SF3,0.0,1.6227887526819094
HENMT1,0.0,1.6223807708528433
TTF1,0.0,1.6223740676522285
RERE,0.0,1.6223272349769227
PRPS2,0.0,1.6216103662408472
CPNE3,0.0,1.621316829680908
OAT,0.0,1.6212342792379988
NIT1,0.0,1.6210516943334743
ZNF385A,0.0,1.6209216232917487
ARRDC3,0.0,1.6203958361300745
OASL,0.0,1.6203120383071856
DDX49,0.0,1.6201771459519259
MED17,0.0,1.620083964893646
DUSP12,0.0,1.6190287998638264
CREBRF,0.0,1.6182428156297048
C16orf91,0.0,1.618241195378985
FGD5-AS1,0.0,1.6180772267191275
ST3GAL5,0.0,1.617463422868103
C6orf89,0.0,1.6173366595991634
CBWD2,0.0,1.6168692704111447
ENTPD1,0.0,1.6167004836786987
ZNF302,0.0,1.616674976413502
PPM1A,0.0,1.6165150568111832
FTSJ2,0.0,1.6161170755774477
PRKAR2A,0.0,1.6153829085050386
NAGPA,0.0,1.6152137224737735
DHX30,0.0,1.6149675480437582
IREB2,0.0,1.6144387339127797
NSMCE2,0.0,1.6143557737218488
LEMD2,0.0,1.6140734957913663
CASC4,0.0,1.614058928535921
WAPAL,0.0,1.6138787628142857
FAM134C,0.0,1.6137936920132046
POLR2J3,0.0,1.6136851353776402
CHORDC1,0.0,1.6135498713329903
PSD4,0.0,1.6134985488073703
PLD4,0.0,1.6132312661221726
CTCF,0.0,1.6115945351551468
RSRC1,0.0,1.6110653471084249
IGSF8,0.0,1.6098374319100244
CREBBP,0.0,1.609826385254923
IFRD2,0.0,1.6075595356856829
KPNA3,0.0,1.6068455056076432
SUPT16H,0.0,1.6060978434594755
RARS,0.0,1.605989770863213
CD300C,0.0,1.6058794997430894
MRPL50,0.0,1.6053321097259003
NOTCH2,0.0,1.605001256458226
OTUD5,0.0,1.6045801069668624
CHD6,0.0,1.602827700950856
USP33,0.0,1.6027176477539435
SERGEF,0.0,1.6011980350535657
CHKB,0.0,1.6009151996503286
KLC1,0.0,1.600305223650709
PHACTR1,0.0,1.599773501492989
PLA2G12A,0.0,1.599096076776159
FCGR1A,0.0,1.599042677622103
CCDC159,0.0,1.5989485485567063
CTB-31O20.2,0.0,1.5986736259598644
CCDC66,0.0,1.5981019153539433
HTRA2,0.0,1.5979582470330145
NUP88,0.0,1.5975544395897527
SIKE1,0.0,1.5971735917873413
CABIN1,0.0,1.5968868268872138
MCM5,0.0,1.5960169312618406
TMEM42,0.0,1.5955316954306173
RB1,0.0,1.59490308741503
CCDC94,0.0,1.5946052145376453
PTBP3,0.0,1.5940026434837833
NUP54,0.0,1.59389192522328
GPR18,0.0,1.5925624477195797
CORO1C,0.0,1.592499158984877
AP1B1,0.0,1.5919207717645594
MTX2,0.0,1.5914435010398393
KIAA1430,0.0,1.5908324508170821
SMYD2,0.0,1.5905280595183113
MEF2BNB,0.0,1.5899763416507628
TAF10,0.0,1.5898905577710603
IDH3A,0.0,1.589119262039508
VTI1A,0.0,1.588797449894167
SFSWAP,0.0,1.587333319065481
AKR1C3,0.0,1.5870959924843002
HNRNPUL2,0.0,1.5855082658835205
CCNG2,0.0,1.584853567807366
GCLM,0.0,1.5847750613870881
FBLN5,0.0,1.5846596226978893
RETN,0.0,1.5846041984180537
WDR6,0.0,1.5838502011554951
DNAJB14,0.0,1.5836375032379422
GLB1,0.0,1.5818591284090993
CDC73,0.0,1.5814322871822153
SMPD1,0.0,1.5811073404425382
RABGGTA,0.0,1.5808815985680835
BPGM,0.0,1.5805860993689342
JADE1,0.0,1.5804390119962282
IL23A,0.0,1.5804381858767729
C17orf59,0.0,1.5803236665740228
LYRM9,0.0,1.5801052196818166
USP8,0.0,1.579624834715464
EGLN1,0.0,1.579317120194055
BTN3A3,0.0,1.579008866930507
SLC7A6,0.0,1.5783408028651005
NAGA,0.0,1.5766258833364646
FEZ2,0.0,1.5760167816888746
FAM46C,0.0,1.5759611355790457
PACSIN2,0.0,1.5748876268674024
DLGAP4,0.0,1.5747466473546856
EFCAB2,0.0,1.5743627111403706
LUC7L,0.0,1.574301310937934
HNMT,0.0,1.5737278447474226
LOH12CR1,0.0,1.5723955608021094
BCAP29,0.0,1.5716412656141754
LRRC47,0.0,1.5713056471460038
COQ5,0.0,1.5712288026002819
CDKN2AIP,0.0,1.5702105156209514
TMED7,0.0,1.5695333174800967
RHBDF2,0.0,1.567690785104686
CCPG1,0.0,1.5668267042676034
FBXO3,0.0,1.5642272562468418
SNX14,0.0,1.564191757228354
PRKCA,0.0,1.563819318973572
MAP1LC3B2,0.0,1.5635003048672684
IFT52,0.0,1.5629494790456337
NKIRAS2,0.0,1.5614658324828536
IKBKB,0.0,1.561062093909491
FES,0.0,1.5608274905050517
RRP1B,0.0,1.5587868427219447
SMARCC2,0.0,1.5574588011833377
SPIB,0.0,1.5570296399803478
RPS23,0.0,1.5569368026192771
TECPR1,0.0,1.556933692248734
MT-CO3,0.0,1.5565052296018762
FBXO9,0.0,1.555781245074806
TRPT1,0.0,1.5557753474663047
CD151,0.0,1.5553990640588413
PRKX,0.0,1.5549628006484137
PBRM1,0.0,1.554823649147378
XIAP,0.0,1.5527455219042985
RFC2,0.0,1.5526737885923496
PICALM,0.0,1.5522250974618639
RP11-108M9.4,0.0,1.5521338373589755
GSAP,0.0,1.5515599354557283
PRKRIP1,0.0,1.5514855883388623
SLC2A6,0.0,1.551279623875714
TRAP1,0.0,1.5493711996030801
ROGDI,0.0,1.5491717280526451
DDX23,0.0,1.548435926669415
GOSR2,0.0,1.5474679364689974
ZNF830,0.0,1.5472463842711297
NADK,0.0,1.5464230848146943
MAPKAPK5,0.0,1.5459220043583095
ZFPL1,0.0,1.545711087263783
YRDC,0.0,1.5456020050475454
ATAD1,0.0,1.5453184183246296
MTA1,0.0,1.5451713844723374
TRIM4,0.0,1.5451025728202537
POLR2B,0.0,1.5450169697372595
UBR2,0.0,1.5447303814106557
SPTLC2,0.0,1.5444946946183442
SLA2,0.0,1.5444127789969577
TM2D2,0.0,1.5442535034782765
UTP11L,0.0,1.5436871797908238
SMU1,0.0,1.5431909271925606
TMEM216,0.0,1.5419278213991185
PRKDC,0.0,1.5414836313286913
GLYR1,0.0,1.5409760832315336
PGRMC2,0.0,1.5408758122916286
ADPRM,0.0,1.5389655022656352
CNOT10,0.0,1.5379556557621925
CISD1,0.0,1.5374204267423246
FHL3,0.0,1.5369143002295598
HSPBP1,0.0,1.5361185833929139
MKRN2,0.0,1.535281839716817
EXOG,0.0,1.5340303254555436
ACP5,0.0,1.533670861148512
THAP1,0.0,1.5335034438833584
TRMT2A,0.0,1.5334435685094945
PNPLA8,0.0,1.5333971530300345
GPX7,0.0,1.5323684965328284
MAP4,0.0,1.5319360014853776
PCMTD2,0.0,1.5309298053213822
RBM27,0.0,1.5308446245836147
SF3B3,0.0,1.5308343969350189
RIOK2,0.0,1.53055688344122
ZNF414,0.0,1.5301415906116484
MAP3K1,0.0,1.5296376480300964
CSTA,0.0,1.5293947386172209
CUL1,0.0,1.5293674701162148
MOSPD3,0.0,1.5285673383726455
MARS,0.0,1.5275302487765179
TMEM189,0.0,1.5268121271550283
UCHL5,0.0,1.526466421269347
CCDC28B,0.0,1.5244737635075283
FBXO25,0.0,1.5244639326976435
COPG1,0.0,1.5244474059540343
TMF1,0.0,1.5242679570636242
DMTF1,0.0,1.5237774707109095
AP3D1,0.0,1.522205815212761
HDHD2,0.0,1.5214964913244666
FAM78A,0.0,1.521444178120226
SCYL1,0.0,1.5213717864858853
PDLIM5,0.0,1.520378863299879
ACTL6A,0.0,1.5200869957593364
RP11-18H21.1,0.0,1.5199781010362192
ZC3H11A,0.0,1.5192156855023367
FUBP3,0.0,1.5189837474332102
RABL6,0.0,1.5184354269552247
GPR155,0.0,1.5181184313120117
PPP2R5E,0.0,1.5175963487214519
HOOK2,0.0,1.5164593738797374
CHI3L2,0.0,1.5164527454902266
C5orf45,0.0,1.5154851046397266
C6orf47,0.0,1.5151445065982077
XPNPEP1,0.0,1.5150911199607298
PELI1,0.0,1.5149411611612695
ZNF226,0.0,1.5147073425699957
AP3B1,0.0,1.5141268374628871
GNS,0.0,1.5132845162411033
RARS2,0.0,1.5132617111698974
TARS,0.0,1.5132088289791146
CBX5,0.0,1.512579897875232
RCE1,0.0,1.5119828356048302
AP1S1,0.0,1.5118612225649277
PLA2G16,0.0,1.5116904709690284
CS,0.0,1.5112714104696052
TBL1XR1,0.0,1.5111269058635335
ZKSCAN1,0.0,1.5110242465305725
ACD,0.0,1.5104194799189476
LRRC41,0.0,1.5098224505972788
MMAB,0.0,1.5097381794879443
BLNK,0.0,1.5089281664733116
CCDC47,0.0,1.5076769971247475
BET1,0.0,1.5071985313242255
DFFA,0.0,1.5060893132642443
SMYD3,0.0,1.5059675089098452
CXorf40B,0.0,1.505735271279015
GPKOW,0.0,1.5056500381791096
PTP4A3,0.0,1.5056254816068535
LFNG,0.0,1.5054755379669431
DOK1,0.0,1.5053179091302271
SUCLA2,0.0,1.5051936894185531
CEP350,0.0,1.5050254110666585
SNUPN,0.0,1.5050176983400274
MAP4K4,0.0,1.5045286547144707
TPP2,0.0,1.504466896745594
TRIM28,0.0,1.5039695275311296
ABHD13,0.0,1.5027400418174701
SIGMAR1,0.0,1.500773768012678
PGRMC1,0.0,1.5006258945410136
KIAA0020,0.0,1.5004484079236864
UIMC1,0.0,1.5002990855890257
CDIP1,0.0,1.5000928734900023
CGRRF1,0.0,1.4994197426248916
TBC1D17,0.0,1.4991799217102988
ATF7IP,0.0,1.4990957970236116
RCHY1,0.0,1.4986336618467393
POM121,0.0,1.4986292020145302
CEP63,0.0,1.4986091630548537
NFKBIB,0.0,1.498395979005293
ZNF800,0.0,1.4957644321360575
RNMT,0.0,1.4954182049185645
PAPSS1,0.0,1.4944417728259014
ACSF3,0.0,1.4938038679718866
PPIF,0.0,1.4929176266509123
SRPRB,0.0,1.492651510276386
KLHL24,0.0,1.491711333809332
SPTBN1,0.0,1.4914839805629199
APOBEC3B,0.0,1.4909725624122752
CMTM8,0.0,1.4902917874032475
AP5M1,0.0,1.4901743569539905
KPNA2,0.0,1.4894232251575417
ZNF721,0.0,1.4889411499246406
AP003733.1,0.0,1.4888841751266797
C7orf49,0.0,1.4888397302878027
OPN3,0.0,1.4882848451230812
TFDP2,0.0,1.4871906500291119
STAMBP,0.0,1.4866442302808875
PES1,0.0,1.4859215108717998
DPYD,0.0,1.4855562821008026
AIG1,0.0,1.4854444465366607
LAS1L,0.0,1.4854341640257782
SGK1,0.0,1.4853866023870204
HPS4,0.0,1.4853819167198938
ITGAM,0.0,1.4848190936345056
USP11,0.0,1.484728581038562
C19orf48,0.0,1.4846017092714034
BTG3,0.0,1.4834956434810045
ATPAF2,0.0,1.4825424772940206
CDK10,0.0,1.4815761958304923
PRSS23,0.0,1.481433120846988
CNST,0.0,1.4813698924559187
PIGS,0.0,1.480816027634889
SEC23A,0.0,1.480399226131135
RPUSD1,0.0,1.4798329182498255
METAP1,0.0,1.4793232456168206
CASC3,0.0,1.4792331240400445
ASH2L,0.0,1.4790834235932546
MIA3,0.0,1.4788342334627165
JKAMP,0.0,1.4784475197744875
ZNF33A,0.0,1.4782909702356448
CDK9,0.0,1.478129439947227
SNX9,0.0,1.4778970413410741
FTSJ1,0.0,1.4777304425554845
PDE4B,0.0,1.4771120332195253
NEDD9,0.0,1.4762878938312085
RP11-83A24.2,0.0,1.4760872990350202
NDUFAF1,0.0,1.4760282207782243
MAN1B1,0.0,1.4751606153255958
COMTD1,0.0,1.474423890099358
NOLC1,0.0,1.4743188087785588
HDAC5,0.0,1.4738892317141137
LRIF1,0.0,1.4722552762616619
CCDC82,0.0,1.4720020510671554
EXOSC9,0.0,1.471799224444709
NADSYN1,0.0,1.4708840365941693
NBEAL2,0.0,1.4708388560507915
RFWD2,0.0,1.470691029170676
TRAPPC2P1,0.0,1.4700210780282303
NTPCR,0.0,1.4692338653825283
BAK1,0.0,1.4689189014897797
C8orf59,0.0,1.4688902015945247
PNPLA6,0.0,1.4681738337951635
ARCN1,0.0,1.4678910492906674
TSHZ2,0.0,1.466792742157871
DDX42,0.0,1.4649215375704239
UBAP1,0.0,1.463576047710845
NABP1,0.0,1.4633818632396929
UBIAD1,0.0,1.4633815297199873
RANBP3,0.0,1.4629690180559136
NR2C2AP,0.0,1.4629465624815992
PDRG1,0.0,1.4626231420840081
WIPF2,0.0,1.461969602551514
ZC3H7A,0.0,1.4618900277771691
POLK,0.0,1.4617926568604465
THOC3,0.0,1.4598949834563957
GIPC1,0.0,1.45965914854176
METTL18,0.0,1.4595080941154115
PPBP,0.0,1.4593808373637494
NOC4L,0.0,1.4591577104589841
UVRAG,0.0,1.4591123044645529
SLC25A1,0.0,1.4583715347790356
ZNF480,0.0,1.4582014220716542
MGRN1,0.0,1.4576551261808346
APP,0.0,1.4563663237276214
XPO6,0.0,1.4558118801979643
CBL,0.0,1.4546442723223678
