Gene1,Gene2
Hexim1,Maz
Hexim1,Eed
Hexim1,Dcxr
Hexim1,Ssr3
Hexim1,Plagl2
Hexim1,Meis1
Hexim1,Lrpap1
Hexim1,Ctbp2
Hexim1,Zfp91
Hexim1,Txndc12
Hexim1,Tox3
Hexim1,Cobl
Hexim1,Upp1
Hexim1,Ttf2
Hexim1,Runx1
Hexim1,Me1
Hexim1,Emp2
Hexim1,Peg3
Hexim1,Med15
Hexim1,Zfp281
Hexim1,Phf2
Hexim1,Gldc
Hexim1,Ctsa
Hexim1,Epha2
Hexim1,Crip2
Hexim1,Mapk11
Hexim1,Cbx6
Hexim1,Mov10
Hexim1,Lama5
Hexim1,Ckb
Hexim1,Bmi1
Hexim1,Patj
Hexim1,Zfp446
Hexim1,Nup210
Hexim1,Zfp979
Hexim1,Tet1
Hexim1,Rlim
Hexim1,Grhl1
Hexim1,Dek
Hexim1,Rara
Hexim1,Ell3
Hexim1,Coil
Hexim1,Taf6
Hexim1,Surf4
Hexim1,Hoxd13
Hexim1,Hmces
Hexim1,Zfp423
Hexim1,Pltp
Hexim1,Men1
Hexim1,Rela
Hexim1,Aip
Hexim1,Timp3
Hexim1,Pcbd1
Hexim1,Igfbp2
Hexim1,Fgf3
Hexim1,Xbp1
Hexim1,Smurf1
Hexim1,Selenow
Hexim1,Nid1
Hexim1,Nfia
Hexim1,Ccnb1
Hexim1,Zfp296
Hexim1,Pdcd4
Hexim1,Obsl1
Hexim1,Ndrg1
Hexim1,Mymx
Hexim1,Trp53
Hexim1,Phf14
Hexim1,Hip1
Hexim1,Dazap2
Hexim1,Rcor2
Hexim1,Parvb
Hexim1,Ctsz
Hexim1,Abtb1
Hexim1,Zfp768
Hexim1,Etv3
Hexim1,Ell2
Hexim1,Bin1
Hexim1,2410141K09Rik
Hexim1,Pitx2
Hexim1,Mapk13
Hexim1,Maml3
Hexim1,Gpx3
Hexim1,Jun
Hexim1,Fxyd6
Hexim1,Abt1
Hexim1,Tbx3
Hexim1,Nsd1
Hexim1,Snai1
Hexim1,Notum
Hexim1,Clcn5
Hexim1,Cbx8
Hexim1,Taf10
Hexim1,Hspb1
Hexim1,Hdac3
Hexim1,Basp1
Hexim1,Tfap4
Hexim1,Myc
Hexim1,Foxo3
Hexim1,Ckap4
Hexim1,Anxa2
Hexim1,Tcf7
Hexim1,Rarg
Hexim1,Atf3
Hexim1,Sox4
Hexim1,Hspg2
Hexim1,Chd7
Hexim1,App
Hexim1,Tnk2
Hexim1,Tenm4
Hexim1,Rbbp7
Hexim1,Eomes
Hexim1,Rb1
Hexim1,Fgfr3
Hexim1,Etv4
Jarid2,Sfi1
Jarid2,Hoxd13
Jarid2,Hdac2
Jarid2,Bmp6
Jarid2,Maml3
Jarid2,Irf2
Jarid2,Esrrb
Jarid2,Ovol1
Jarid2,Fgf3
Jarid2,Htra1
Jarid2,Creb5
Jarid2,Foxp1
Jarid2,Npas2
Jarid2,Lhx2
Jarid2,Fgfr3
Jarid2,Nfia
Jarid2,Twist1
Jarid2,Gnas
Jarid2,Lrrk1
Jarid2,Mlxipl
Jarid2,Csf1
Jarid2,Fst
Jarid2,Bmper
Jarid2,Tbx18
Jarid2,Foxq1
Jarid2,Pknox2
Jarid2,Emx2
Jarid2,Sox7
Jarid2,Serpine2
Jarid2,Bmi1
Jarid2,Grb10
Jarid2,Cited1
Jarid2,Msx2
Jarid2,Med4
Jarid2,Pax1
Jarid2,Ebf1
Jarid2,Btbd11
Jarid2,Nfatc1
Jarid2,App
Jarid2,Zeb2
Jarid2,Eomes
Jarid2,Chst15
Jarid2,Igf2
Jarid2,Tox3
Jarid2,Hopx
Jarid2,Hmga2
Jarid2,Spock1
Jarid2,Ebf4
Jarid2,Hivep2
Jarid2,Pdgfra
Jarid2,Fhl2
Jarid2,Smarcc2
Jarid2,Dmrt1
Jarid2,Podxl
Jarid2,Satb1
Jarid2,Pax6
Jarid2,Sox4
Jarid2,Zfpm1
Jarid2,Gdpd5
Jarid2,Gas6
Jarid2,Jun
Jarid2,Id4
Jarid2,Pax8
Jarid2,Six1
Jarid2,Nrg1
Jarid2,Satb2
Jarid2,Foxa2
Jarid2,Tox4
Jarid2,Pitx2
Jarid2,Prrx2
Jarid2,Zbtb10
Jarid2,Msc
Jarid2,Aip
Jarid2,Sos2
Jarid2,Gata3
Jarid2,Cux1
Jarid2,Rfxap
Jarid2,Eya1
Jarid2,Lrp2
Jarid2,Fosl2
Jarid2,Ndn
Jarid2,Bin1
Jarid2,Dpp4
Jarid2,Ets1
Jarid2,Barx1
Jarid2,Hey2
Jarid2,Zfp398
Jarid2,Odc1
Jarid2,Timp2
Jarid2,Ilf2
Jarid2,Id3
Jarid2,Obsl1
Jarid2,Thbd
Jarid2,Phldb2
Jarid2,Khdc3
Jarid2,Lamb1
Jarid2,Stard10
Jarid2,Fgf10
Jarid2,Meis1
Jarid2,Ptpn14
Jarid2,Arhgap29
Jarid2,Sox17
Jarid2,Abhd5
Jarid2,Timp3
Jarid2,Smarca2
Jarid2,Mllt1
Jarid2,Atf3
Jarid2,Dtx1
Jarid2,Calcoco1
Jarid2,Zfhx3
Jarid2,Vim
Jarid2,Nfil3
Jarid2,Foxd3
Jarid2,Dab2
Jarid2,Morc4
Jarid2,Epas1
Jarid2,Mkx
Jarid2,Elf2
Jarid2,Jdp2
Jarid2,Notum
Jarid2,Phlda3
Jarid2,Gldc
Jarid2,Grin1
Jarid2,Elf1
Jarid2,Med31
Jarid2,Pitx1
Jarid2,Cemip
Jarid2,Otx2
Jarid2,Peg3
Jarid2,Foxj2
Jarid2,Hes6
Jarid2,Clcn5
Jarid2,Plod2
Jarid2,Vsir
Jarid2,Ddx20
Jarid2,Mras
Jarid2,Lama1
Jarid2,Bend5
Jarid2,Gata4
Jarid2,Chd5
Jarid2,Irf4
Jarid2,Tenm4
Jarid2,Elavl2
Jarid2,Smad3
Jarid2,Sgk1
Jarid2,Me1
Jarid2,Car2
Jarid2,Arnt2
Jarid2,Phf2
Jarid2,Zbtb39
Jarid2,Commd3
Jarid2,Mapk13
Jarid2,Mt1
Jarid2,Impdh1
Jarid2,Hdac7
Jarid2,Ass1
Jarid2,Tcf12
Jarid2,Hdgf
Jarid2,Sri
Jarid2,Epha4
Jarid2,Zfp277
Jarid2,Egr1
Jarid2,Snai1
Jarid2,Rbmxl2
Jarid2,Patj
Jarid2,Shroom3
Jarid2,Adam19
Jarid2,Trp53
Jarid2,Scmh1
Jarid2,Tnfaip3
Jarid2,Kit
Jarid2,Six5
Jarid2,Gbx2
Jarid2,Mafk
Jarid2,Cotl1
Jarid2,Ndrg1
Jarid2,Arhgef40
Jarid2,Eps8
Jarid2,Zeb1
Jarid2,Elp2
Jarid2,Hspb1
Jarid2,Prox1
Jarid2,Notch2
Jarid2,Apbb1
Jarid2,Rnf157
Jarid2,Prdm5
Jarid2,Prdm14
Jarid2,Nrip1
Jarid2,Cry1
Jarid2,Rnf6
Jarid2,Chd7
Jarid2,Gata6
Jarid2,Basp1
Jarid2,Anxa5
Jarid2,Cnot8
Jarid2,Ankrd6
Jarid2,Zfp276
Jarid2,Foxj3
Jarid2,Atf4
Jarid2,Runx1
Jarid2,Trim28
Jarid2,Klf3
Jarid2,Aire
Jarid2,Emp2
Jarid2,F3
Jarid2,Zfp423
Jarid2,Tpm4
Jarid2,Itpk1
Jarid2,Krt8
Jarid2,Mycn
Jarid2,Sirt2
Jarid2,Trrap
Jarid2,Med15
Jarid2,Hsbp1
Jarid2,Alpl
Jarid2,Rb1
Jarid2,Igfbp2
Jarid2,Irf6
Jarid2,Ep400
Jarid2,Tfeb
Jarid2,Dusp9
Jarid2,Flrt3
Jarid2,Tcf20
Jarid2,Txndc5
Jarid2,2200002D01Rik
Jarid2,Pbx4
Jarid2,Myo6
Jarid2,Pms1
Jarid2,Ruvbl2
Jarid2,Soat1
Jarid2,Xrcc6
Jarid2,Rnf14
Jarid2,Marc2
Jarid2,Zbtb38
Jarid2,Snurf
Jarid2,Nup210
Jarid2,Mt2
Jarid2,Hip1
Jarid2,Srrt
Jarid2,Rrbp1
Jarid2,Tle1
Jarid2,Fn1
Jarid2,Ezh2
Jarid2,Loxl2
Jarid2,Pmm1
Jarid2,Fxyd6
Jarid2,Elf4
Jarid2,Sp1
Jarid2,Glipr2
Jarid2,Bcat1
Jarid2,Gli2
Jarid2,Preb
Jarid2,Efemp2
Jarid2,Tubb6
Jarid2,Klf2
Jarid2,Tcf7
Jarid2,Snapc3
Jarid2,Nid1
Jarid2,Mitf
Jarid2,Vezf1
Jarid2,Nfxl1
Jarid2,Mdm2
Jarid2,Smarca5
Jarid2,Irf1
Jarid2,Bnip3
Jarid2,Hsph1
Jarid2,Ecd
Jarid2,Cbx8
Jarid2,Meis3
Jarid2,Mcm7
Jarid2,Coil
Jarid2,Crip2
Jarid2,Cebpz
Jarid2,Gls
Jarid2,Gabpa
Jarid2,Sat1
Jarid2,Dnmt1
Jarid2,Amotl2
Jarid2,D230025D16Rik
Jarid2,Cbx7
Jarid2,Hspg2
Jarid2,Pdcd11
Jarid2,Ints12
Jarid2,Trib3
Jarid2,Stard8
Jarid2,Tcea3
Jarid2,Insig1
Jarid2,Zfp446
Jarid2,Ctcf
Jarid2,Zhx3
Jarid2,Glul
Jarid2,Oplah
Jarid2,Dnajc2
Jarid2,Rasgrp2
Jarid2,Phf12
Jarid2,Mymx
Jarid2,Krba1
Jarid2,Cnot7
Jarid2,Calr
Jarid2,Topors
Jarid2,Srebf1
Jarid2,Rbl1
Jarid2,Ankrd54
Jarid2,Smarcb1
Jarid2,Rcor2
Jarid2,Tfap4
Jarid2,Ssr3
Jarid2,Rapgef3
Jarid2,Irf3
Jarid2,Dr1
Jarid2,Mme
Jarid2,Bard1
Jarid2,Nfx1
Jarid2,Pias1
Jarid2,Abt1
Jarid2,Eed
Jarid2,Sirt3
Jarid2,Nme2
Jarid2,Prdm1
Jarid2,Cux2
Jarid2,Cenpb
Jarid2,Smarcad1
Jarid2,Asxl1
Jarid2,Etv3
Jarid2,Creb3
Jarid2,Anxa2
Jarid2,Espl1
Jarid2,Timeless
Jarid2,Srf
Jarid2,Mtf2
Jarid2,Srsf3
Jarid2,Ncoa3
Jarid2,Trh
Jarid2,Fabp3
Jarid2,Pdia6
Jarid2,Cbx4
Jarid2,Tdh
Jarid2,Atf5
Jarid2,Trip11
Jarid2,Rad51
Jarid2,Hspa5
Jarid2,Hmgxb3
Jarid2,Patz1
Jarid2,Klf9
Jarid2,Sox15
Jarid2,Pura
Jarid2,Grhl1
Jarid2,Ercc8
Jarid2,Fus
Jarid2,Ung
Jarid2,Tcea1
Jarid2,Elk4
Jarid2,Ctsl
Jarid2,Btf3
Jarid2,Aatf
Jarid2,Trim25
Jarid2,Thrap3
Jarid2,Tfrc
Jarid2,Selenow
Jarid2,Gabarapl2
Jarid2,Ctsa
Jarid2,Ewsr1
Jarid2,Cdc20
Jarid2,Bclaf1
Jarid2,Adam23
Jarid2,Xbp1
Jarid2,Upp1
Jarid2,Parp1
Jarid2,Maz
Jarid2,Sp8
Jarid2,Ccn2
Jarid2,Tgfb1
Jarid2,Sdc4
Jarid2,Kdelr2
Jarid2,Arntl
Jarid2,Erp29
Jarid2,Yeats2
Jarid2,Smurf1
Jarid2,Ndrg4
Jarid2,Tbpl1
Jarid2,Plag1
Jarid2,Gnpda1
Jarid2,Khdrbs1
Jun,Fblim1
Jun,Ddit3
Jun,Rela
Jun,Tagln2
Jun,Vim
Jun,Tpm4
Jun,F3
Jun,Sfi1
Jun,Abhd5
Jun,Sox2
Klf4,Ass1
Klf4,Klf3
Klf4,Hdac4
Klf4,Tada3
Klf4,Mbd2
Klf4,Sertad2
Klf4,Kntc1
Klf4,Ndrg1
Klf4,Ncoa3
Klf4,Fxr1
Klf4,Ruvbl2
Klf4,Ddx20
Klf4,Vim
Klf4,Abtb1
Klf4,Klf13
Klf4,Odc1
Klf4,Aip
Klf4,Notch1
Klf4,Tubb6
Klf4,Lamc1
Klf4,Sfi1
Klf4,Rif1
Klf4,Zfp276
Klf4,Brpf1
Klf4,Anxa5
Klf4,Rbl1
Klf4,Sirt1
Klf4,Lamb2
Klf4,Fubp3
Klf4,Ankrd6
Klf4,Rybp
Klf4,Hdlbp
Klf4,Gsr
Klf4,Mtf2
Klf4,Fus
Klf4,Hnrnpd
Klf4,Esrra
Klf4,Calcoco1
Klf4,Spry4
Klf4,Mapk8
Klf4,Phf12
Klf4,Mafk
Klf4,Ctnnbip1
Klf4,Anxa2
Klf4,Snapc3
Klf4,Rnf14
Klf4,Elf2
Klf4,Ilk
Klf4,Atf4
Klf4,Sdc4
Klf4,Taf9
Klf4,Asxl1
Klf4,Elk4
Klf4,Phf1
Klf4,Zfp335
Klf4,Frrs1
Klf4,Ctnnb1
Klf4,Dazap2
Klf4,Phf20
Klf4,Khdrbs1
Klf4,Mgst3
Klf4,Notch2
Klf4,Pdk1
Klf4,Lmf2
Klf4,Nfkbia
Klf4,Txnip
Klf4,Calr
Klf4,Chchd10
Klf4,Creb3
Klf4,Zfp42
Klf4,Trib3
Klf4,Rb1
Klf4,Ddb1
Klf4,Zbtb10
Klf4,Tcof1
Klf4,Pltp
Klf4,Tcf4
Klf4,Atf7
Klf4,Jund
Klf4,Srebf1
Klf4,Pelp1
Klf4,Tead1
Klf4,Ptpn14
Klf4,Ezh1
Klf4,Anks1
Klf4,Srsf6
Klf4,Atf2
Klf4,Gls
Klf4,Bclaf1
Klf4,Gnpda1
Klf4,Ints12
Klf4,Tead4
Klf4,Irf2
Klf4,Amotl2
Klf4,Tdgf1
Klf4,Brwd1
Klf4,Nid1
Klf4,Skil
Klf4,Rlim
Klf4,Nupr1
Klf4,Foxj3
Klf4,Msh6
Klf4,Smad2
Klf4,Phf14
Klf4,Mt2
Klf4,Cst3
Klf4,Trim13
Klf4,Klf10
Klf4,Nfyb
Klf4,Crip2
Klf4,Trrap
Klf4,Myh9
Klf4,Rbm14
Klf4,Tinagl1
Klf4,Mymx
Klf4,Krt8
Klf4,Ecd
Klf4,Pias1
Klf4,Nedd4
Klf4,Etv1
Klf4,Smarcb1
Klf4,Xrcc6
Klf4,Ampd2
Klf4,Ckap4
Klf4,Csrp2
Klf4,Ctcf
Klf4,Cd63
Klf4,Smurf2
Klf4,Arhgap29
Klf4,Pcbp2
Klf4,Foxo3
Klf4,Ddx5
Klf4,2200002D01Rik
Klf4,Dnajc10
Klf4,Agap3
Klf4,Snd1
Klf4,Rarg
Klf4,Plag1
Klf4,Phlda3
Klf4,Glipr2
Klf4,Tagln2
Klf4,Krba1
Klf4,Oplah
Klf4,Hmces
Klf4,Thrap3
Klf4,Hes6
Klf4,Klf9
Klf4,Bnip3
Klf4,Trim25
Klf4,Apex1
Klf4,Zfand3
Klf4,Calu
Klf4,Yeats4
Klf4,Podxl
Klf4,Notch4
Klf4,Bard1
Klf4,Med21
Klf4,Socs2
Klf4,Gabbr1
Klf4,Wwtr1
Klf4,Abt1
Klf4,Ing1
Klf4,Impdh1
Klf4,Erp29
Klf4,Phc1
Klf4,Edem1
Klf4,Stxbp2
Klf4,Mapk11
Klf4,Tmf1
Klf4,Nfya
Klf4,Dr1
Klf4,Rnf6
Klf4,Plrg1
Klf4,Irf6
Klf4,Pdia6
Klf4,Elavl2
Klf4,Myo6
Klf4,Patj
Klf4,Hey2
Klf4,Fiz1
Klf4,Ssb
Klf4,Atf3
Klf4,Trim28
Klf4,Tulp3
Klf4,Trip6
Klf4,Rela
Klf4,Nfatc3
Klf4,Ets1
Klf4,Ranbp17
Klf4,Fdps
Klf4,Hmgxb4
Klf4,Rest
Klf4,Ldb1
Klf4,Nme2
Klf4,Elf1
Klf4,Rnf2
Klf4,Rbpms2
Klf4,Parp1
Klf4,Htt
Klf4,Surf4
Klf4,Dek
Klf4,Mphosph8
Klf4,Cited2
Klf4,Smurf1
Klf4,Matr3
Klf4,Nacc1
Klf4,Zfp768
Klf4,Rbfox2
Klf4,Ep300
Klf4,Me1
Klf4,Maz
Klf4,Nfib
Klf4,Hspb1
Klf4,Smarcc1
Klf4,Mylpf
Klf4,Klf8
Klf4,Erf
Klf4,Zfhx3
Klf4,Kank2
Klf4,Ctbp1
Klf4,Rapgef3
Klf4,Phb2
Klf4,Mybl2
Klf4,Sap30
Klf4,Lrpap1
Klf4,Trim24
Klf4,Nrg1
Klf4,Tpm4
Klf4,Ddb2
Klf4,Ubp1
Klf4,Itga6
Klf4,Bcam
Klf4,Srsf3
Klf4,Glis2
Klf4,Dido1
Klf4,Ilf3
Klf4,Nfxl1
Klf4,Uchl1
Klf4,Tbpl1
Klf4,Sp1
Klf4,Arntl
Klf4,Rbpj
Klf4,Ctsd
Klf4,Rbbp7
Klf4,Pias3
Klf4,Creb5
Klf4,Tcf12
Klf4,Smarca4
Klf4,Cnot7
Klf4,Psip1
Klf4,Cnot6
Klf4,Atf6
Klf4,Spry2
Klf4,Smarcd1
Klf4,Glul
Klf4,Topors
Klf4,Tfrc
Klf4,Irf1
Klf4,Pfkp
Klf4,Apbb1
Klf4,Zmym2
Klf4,Rara
Klf4,Rfx2
Klf4,Grb10
Klf4,Usf1
Klf4,Six5
Klf4,Sri
Klf4,Rrbp1
Klf4,Plagl2
Klf4,Nfkb2
Klf4,Timeless
Klf4,Ezh2
Klf4,Zdhhc16
Klf4,Uhrf1
Klf4,Tspan9
Klf4,Cic
Klf4,Upp1
Klf4,Tcerg1
Klf4,Kpna2
Klf4,Maml1
Klf4,Hmga1
Klf4,Hivep2
Klf4,Prss35
Klf4,Mme
Klf4,Dnajc2
Klf4,Zfpm1
Klf4,Ddx54
Klf4,Smarca5
Klf4,Yeats2
Klf4,Rfx7
Klf4,Rbbp4
Klf4,Tle1
Klf4,Sgk1
Klf4,Abhd5
Klf4,Tdh
Klf4,Ep400
Klf4,Zeb2
Klf4,Txndc5
Klf4,Tsg101
Klf4,Hexim1
Klf4,Ddah2
Klf4,Plod2
Klf4,Zfp148
Klf4,Xbp1
Klf4,Ankrd49
Klf4,Btf3
Klf4,Pitx1
Klf4,Foxp1
Klf4,Serpinh1
Klf4,Tfeb
Klf4,Keap1
Klf4,Zfp91
Klf4,Zfp592
Klf4,Taf10
Klf4,Tgfb1
Klf4,Pmm1
Klf4,Elp2
Klf4,Med31
Klf4,Atf1
Klf4,Mllt1
Klf4,Bend5
Klf4,Hmgb2
Klf4,Cnot2
Klf4,Zhx3
Klf4,Srm
Klf4,Marc2
Klf4,Cenpb
Klf4,Mapk13
Klf4,Rai14
Klf4,Vezf1
Klf4,Lmo4
Klf4,Hnrnpk
Klf4,Atf5
Klf4,Nfx1
Klf4,Hdgf
Klf4,Zbtb3
Klf4,Zfyve21
Klf4,Jarid2
Klf4,Srsf1
Klf4,Srrt
Klf4,Itpk1
Klf4,Xrcc5
Klf4,Pcolce
Klf4,Ccng1
Klf4,Zbtb43
Klf4,Mcm6
Klf4,Sirt2
Klf4,Nup210
Klf4,Ell2
Klf4,Orc2
Klf4,Cdc20
Klf4,Nfatc4
Klf4,Tcea3
Klf4,Smarcc2
Klf4,Msc
Klf4,Dnmt1
Klf4,Nanog
Klf4,Fxr2
Klf4,Cobl
Klf4,Ccn2
Klf4,Loxl2
Klf4,Bmi1
Klf4,Shroom3
Klf4,Pawr
Klf4,Etv5
Klf4,Serpine2
Klf4,Brd7
Klf4,Tpd52
Klf4,Pura
Klf4,Btaf1
Klf4,Hnrnpab
Klf4,Hspg2
Klf4,Zdhhc15
Klf4,Spen
Klf4,Tnk2
Klf4,Cbx8
Klf4,Mcm4
Klf4,Hdac2
Klf4,Runx1
Klf4,Ercc8
Klf4,Hdac11
Klf4,Fabp3
Klf4,Satb2
Klf4,Ctsz
Klf4,Ilf2
Klf4,Ell3
Klf4,Tbx3
Klf4,Nrip1
Klf4,Lama1
Klf4,Plat
Klf4,Rcc2
Klf4,Etv4
Klf4,Sub1
Klf4,F3
Klf4,Plod1
Klf4,Hoxd13
Klf4,Tshz3
Klf4,Soat1
Klf4,Suz12
Klf4,Ncor1
Klf4,Fblim1
Klf4,Gata3
Klf4,Hdac7
Klf4,Rere
Klf4,Spp1
Klf4,Foxq1
Klf4,Selenow
Klf4,Gdpd5
Klf4,Zfp281
Klf4,Mlxipl
Klf4,Tcf7
Klf4,Mras
Klf4,Zscan10
Klf4,Grhl1
Klf4,Plod3
Klf4,Fgfr3
Klf4,Btbd11
Klf4,Sall4
Klf4,Fosl2
Klf4,Lefty1
Klf4,Ifi30
Klf4,Adam23
Klf4,Tcl1
Klf4,Ubtf
Klf4,Btg2
Klf4,Mkrn1
Klf4,Trps1
Klf4,Nrf1
Klf4,Vegfa
Klf4,Lrp2
Klf4,Car2
Klf4,Lamb1
Klf4,Foxh1
Klf4,Stard10
Klf4,Tox3
Klf4,Tead3
Klf4,Ifitm1
Klf4,Epha4
Klf4,Tyro3
Klf4,Basp1
Klf4,Gas6
Klf4,Timp3
Klf4,Calcoco2
Klf4,Dppa2
Klf4,Parvb
Klf4,Prdm1
Klf4,Gsta4
Klf4,Ndn
Klf4,Dmrt1
Klf4,Pga5
Klf4,Rasgrp2
Klf4,Egr1
Klf4,Tet2
Klf4,Pcbd1
Klf4,Sall1
Klf4,Klf15
Klf4,Zbtb39
Klf4,Apoe
Klf4,Emx2
Klf4,Prox1
Klf4,Rnf157
Klf4,Sept1
Klf4,Jam2
Klf4,Laptm5
Mafk,Fdps
Mafk,Smarcc1
Mafk,Cnot2
Mafk,Ilf2
Mafk,Smarcc2
Mafk,Elf1
Mafk,Gja1
Mafk,Nupr1
Mafk,Srgn
Mafk,Lrrk1
Mafk,Grb10
Mafk,Gsta4
Mafk,Xrcc5
Mafk,Keap1
Mafk,Lamc1
Mafk,Ddx5
Mafk,Atf6
Mafk,Zswim4
Mafk,Bin1
Mafk,Aip
Mafk,Gsr
Mafk,Spp1
Mafk,Dazap2
Mafk,Sfi1
Mafk,Ewsr1
Mafk,Atf1
Mafk,Etv5
Mafk,Tead1
Mafk,Ssr3
Mafk,Rbbp7
Mafk,Nkrf
Mafk,Preb
Mafk,Txnip
Mafk,Snd1
Mafk,Cited2
Mafk,Upp1
Mafk,Ecd
Mafk,Phf12
Mafk,Tspan9
Mafk,Me1
Mafk,Mtf2
Mafk,Tgif1
Mafk,Gnpda1
Mafk,Mdm2
Mafk,Tcf4
Mafk,Uchl1
Mafk,Mcm5
Mafk,Tmed2
Mafk,Ddx20
Mafk,Patj
Mafk,Fiz1
Mafk,Tnfaip3
Mafk,Ilf3
Mafk,Ubqln2
Mafk,Fubp3
Mafk,Pltp
Mafk,Taf6
Mafk,Brca1
Mafk,Pmm1
Mafk,Bnip3
Mafk,Dnmt1
Mafk,Celf3
Mafk,Ctsa
Mafk,Lmf2
Mafk,Mt2
Mafk,Ldhb
Mafk,Vim
Mafk,Ctsd
Mafk,Nfxl1
Mafk,Cbx6
Mafk,Kntc1
Mafk,Myd88
Mafk,Ssb
Mafk,Kpna2
Mafk,Lrpap1
Mafk,Phc1
Mafk,Zfp219
Mafk,Smarca5
Mafk,Fxr2
Mafk,Rbpj
Mafk,Matr3
Mafk,Ccn2
Mapk8,Cic
Mapk8,Sp1
Mapk8,Zfyve21
Mapk8,Ankrd54
Mapk8,Cnot3
Mapk8,Zswim4
Mapk8,Zmym2
Mapk8,Zbtb3
Mapk8,Srm
Mapk8,Ung
Mapk8,Tcerg1
Mapk8,Ruvbl2
Mapk8,Rrbp1
Mapk8,Hip1
Mapk8,Plag1
Mapk8,Kank3
Mapk8,Arntl
Mapk8,Sfpq
Mapk8,Hspa5
Mapk8,Sertad2
Mapk8,Klf10
Mapk8,Etv5
Mapk8,Atf7
Mapk8,Foxo1
Mapk8,Mcm5
Mapk8,Mphosph8
Mapk8,Elavl2
Mapk8,2410141K09Rik
Mapk8,Klf6
Med12,Sfi1
Med12,Rif1
Med12,Odc1
Med12,Mtf2
Med12,Mymx
Med12,Jund
Med12,Foxj3
Med12,Ctnnb1
Med12,Matr3
Med12,Zfp335
Med12,Smarca5
Med12,Maml1
Med12,Tdgf1
Med12,Egr1
Med12,Fus
Med12,Txnip
Med12,Fubp3
Med12,Rbpj
Med12,Tfrc
Med12,Nedd4
Med12,Rbl1
Med12,Asxl1
Med12,Taf9
Med12,Zfand3
Med12,Elk4
Med12,Hmga1
Med12,Brpf1
Med12,Notch2
Med12,Klf6
Med12,Phc1
Med12,Atf1
Med12,Maz
Med12,Rbm14
Med12,Zfp219
Med12,Insig1
Med12,Ewsr1
Med12,Cnot6
Med12,Amotl2
Med12,Ddx5
Med12,Srsf1
Med12,Ep400
Med12,Dido1
Med12,Med4
Med12,Ddit3
Med12,Sirt1
Med12,Sp1
Med12,Pcbp2
Med12,Keap1
Med12,Hdac2
Med12,Hnrnpk
Med12,Gsr
Med12,Phf20
Med12,Etv1
Med12,Ranbp17
Med12,Psip1
Med12,Thrap3
Med12,Cd63
Med12,Topors
Med12,Mcm6
Med12,Ints12
Med12,Mllt1
Med12,Ecd
Med12,Uchl1
Med12,Fxr1
Med12,Bclaf1
Med12,Nrf1
Med12,Tmf1
Med12,Erf
Med12,Gls
Med12,Hdgf
Med12,Rnf6
Med12,Pelp1
Med12,Crip2
Med12,Hmgxb4
Med12,Brwd1
Med12,Eed
Med12,Elf1
Med12,Hdlbp
Med12,Spp1
Med12,Khdrbs1
Med12,Rfx2
Med12,Ctbp1
Med12,Cnot7
Med12,Ddx20
Med12,Yeats4
Med12,Btaf1
Med12,Brca2
Med12,Klf3
Med12,Klf4
Med12,Cnot8
Med12,Atf7
Med12,Trim28
Med12,Ezh2
Med12,Klf2
Med12,Tcea1
Med12,Zfp398
Med12,Spry2
Med12,Tead1
Med12,Brd7
Med12,Suz12
Med12,Mcm7
Med12,Aip
Med12,Hnrnpab
Med12,Nfkbia
Med12,Patz1
Med12,Smad7
Med12,Nfyb
Med12,Tcf12
Med12,Ctsl
Med12,Zfp768
Med12,Ep300
Med12,Socs2
Med12,Rybp
Med12,Mt1
Med12,Tnfaip3
Med12,Sub1
Med12,Ctcf
Med12,Srf
Med12,Hspa5
Med12,Calr
Med12,Smarca4
Med12,Bcam
Med12,Foxh1
Med12,Kank2
Med12,Atf5
Med12,Rbbp4
Med12,Apoe
Med12,Srsf3
Med12,Me1
Med12,Fabp3
Med12,Ncoa3
Med12,Upp1
Med12,Txndc12
Med12,Gnpda1
Med12,Glul
Med12,Yeats2
Med12,Kpna2
Med12,Ddx54
Med12,Srrt
Med12,Zfp148
Med12,Phf1
Med12,Skil
Med12,Zfhx3
Med12,Cenpb
Med12,Ccn2
Med12,Smurf2
Med12,Tsg101
Med12,Tada3
Med12,Mt2
Med12,Rnf14
Med12,Tbpl1
Med12,Zfp592
Med12,Rela
Med12,Taf10
Med12,Ncor1
Med12,Xrcc5
Med12,Trrap
Med12,Tox4
Med12,Smarcad1
Med12,Edem1
Med12,Zfp276
Med12,Rai14
Med12,Cebpz
Med12,Ddah2
Med12,Pdk1
Med12,Ptpn14
Med12,Etv6
Med12,Zmym2
Med12,Atf4
Med12,Lamc1
Med12,Mdm2
Med12,Tulp3
Med12,Rbfox2
Med12,Irf1
Med12,Mme
Med12,Mcm4
Med12,Abhd5
Med12,Nacc1
Med12,Smarcd1
Med12,Surf4
Med12,Hes6
Med12,Vezf1
Med12,Hnrnpd
Med12,Ilf3
Med12,Chst15
Med12,Calcoco1
Med12,Klf10
Med12,Nup210
Med12,Hmgb2
Med12,Glis2
Med12,Cic
Med12,Trib3
Med12,Srebf1
Med12,Atf6
Med12,Xab2
Med12,Sdc4
Med12,Apex1
Med12,Hexim1
Med12,Bnip3
Med12,Rnf2
Med12,Sertad2
Med12,Fxr2
Med12,Rbmxl2
Med12,Mta3
Med12,Csrp2
